occ_thr,edge_thr,weight_thr,evidence_count,pred_threshold,neg_pos_ratio,marginal_prob_threshold,tp,fp,tn,fn,total_samples,positive_samples,negative_samples,precision,recall,f1_score,accuracy,valid_days,total_days,network_nodes,negative_candidates_count,runtime_seconds
2,1,0.2,4,0.3,1.5,0.05,30,30,22,6,88,36,52,0.5,0.8333333333333334,0.625,0.5909090909090909,7,29,53,24,0.9504861831665039
2,1,0.2,4,0.3,1.5,0.08,30,30,22,6,88,36,52,0.5,0.8333333333333334,0.625,0.5909090909090909,7,29,53,27,0.9367954730987549
2,1,0.2,4,0.3,2.0,0.03,30,19,31,6,86,36,50,0.6122448979591837,0.8333333333333334,0.7058823529411765,0.7093023255813954,7,29,53,11,0.9526150226593018
2,1,0.2,4,0.3,2.0,0.05,30,39,31,6,106,36,70,0.43478260869565216,0.8333333333333334,0.5714285714285714,0.5754716981132075,7,29,53,24,1.0198326110839844
2,1,0.2,4,0.3,2.0,0.08,30,41,31,6,108,36,72,0.4225352112676056,0.8333333333333334,0.5607476635514019,0.5648148148148148,7,29,53,27,0.968735933303833
2,1,0.2,4,0.4,1.0,0.03,25,9,26,11,71,36,35,0.7352941176470589,0.6944444444444444,0.7142857142857144,0.7183098591549296,7,29,53,11,0.8892726898193359
2,1,0.2,4,0.4,1.0,0.05,25,13,23,11,72,36,36,0.6578947368421053,0.6944444444444444,0.6756756756756757,0.6666666666666666,7,29,53,24,0.8946323394775391
2,1,0.2,4,0.4,1.0,0.08,25,14,22,11,72,36,36,0.6410256410256411,0.6944444444444444,0.6666666666666666,0.6527777777777778,7,29,53,27,0.9620237350463867
2,1,0.2,4,0.4,1.5,0.03,25,15,27,11,78,36,42,0.625,0.6944444444444444,0.6578947368421053,0.6666666666666666,7,29,53,11,0.9043078422546387
2,1,0.2,4,0.4,1.5,0.05,25,20,32,11,88,36,52,0.5555555555555556,0.6944444444444444,0.6172839506172839,0.6477272727272727,7,29,53,24,0.9361486434936523
2,1,0.2,4,0.4,1.5,0.08,25,20,32,11,88,36,52,0.5555555555555556,0.6944444444444444,0.6172839506172839,0.6477272727272727,7,29,53,27,0.9114580154418945
2,1,0.2,4,0.4,2.0,0.03,25,17,33,11,86,36,50,0.5952380952380952,0.6944444444444444,0.6410256410256411,0.6744186046511628,7,29,53,11,0.9343922138214111
2,1,0.2,4,0.4,2.0,0.05,25,25,45,11,106,36,70,0.5,0.6944444444444444,0.5813953488372093,0.660377358490566,7,29,53,24,1.0174295902252197
2,1,0.2,4,0.4,2.0,0.08,25,26,46,11,108,36,72,0.49019607843137253,0.6944444444444444,0.5747126436781609,0.6574074074074074,7,29,53,27,0.9855809211730957
2,1,0.2,4,0.5,1.0,0.03,11,4,31,25,71,36,35,0.7333333333333333,0.3055555555555556,0.43137254901960786,0.5915492957746479,7,29,53,11,0.9162049293518066
2,1,0.2,4,0.5,1.0,0.05,11,6,30,25,72,36,36,0.6470588235294118,0.3055555555555556,0.41509433962264153,0.5694444444444444,7,29,53,24,0.902660608291626
2,1,0.2,4,0.5,1.0,0.08,11,7,29,25,72,36,36,0.6111111111111112,0.3055555555555556,0.40740740740740744,0.5555555555555556,7,29,53,27,0.9464294910430908
2,1,0.2,4,0.5,1.5,0.03,11,8,34,25,78,36,42,0.5789473684210527,0.3055555555555556,0.4000000000000001,0.5769230769230769,7,29,53,11,1.016916275024414
2,1,0.2,4,0.5,1.5,0.05,11,8,44,25,88,36,52,0.5789473684210527,0.3055555555555556,0.4000000000000001,0.625,7,29,53,24,0.9844999313354492
2,1,0.2,4,0.5,1.5,0.08,11,9,43,25,88,36,52,0.55,0.3055555555555556,0.39285714285714285,0.6136363636363636,7,29,53,27,0.9660406112670898
2,1,0.2,4,0.5,2.0,0.03,11,9,41,25,86,36,50,0.55,0.3055555555555556,0.39285714285714285,0.6046511627906976,7,29,53,11,0.9252500534057617
2,1,0.2,4,0.5,2.0,0.05,11,11,59,25,106,36,70,0.5,0.3055555555555556,0.37931034482758624,0.660377358490566,7,29,53,24,0.9960763454437256
2,1,0.2,4,0.5,2.0,0.08,11,13,59,25,108,36,72,0.4583333333333333,0.3055555555555556,0.3666666666666667,0.6481481481481481,7,29,53,27,0.9738311767578125
2,1,0.3,1,0.1,1.0,0.03,55,6,57,15,133,70,63,0.9016393442622951,0.7857142857142857,0.8396946564885497,0.8421052631578947,13,29,53,11,0.5578970909118652
2,1,0.3,1,0.1,1.0,0.05,55,15,55,15,140,70,70,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,13,29,53,24,0.5579986572265625
2,1,0.3,1,0.1,1.0,0.08,55,16,54,15,140,70,70,0.7746478873239436,0.7857142857142857,0.7801418439716311,0.7785714285714286,13,29,53,27,0.5948362350463867
2,1,0.3,1,0.1,1.5,0.03,55,7,72,15,149,70,79,0.8870967741935484,0.7857142857142857,0.8333333333333333,0.8523489932885906,13,29,53,11,0.5555799007415771
2,1,0.3,1,0.1,1.5,0.05,55,18,82,15,170,70,100,0.7534246575342466,0.7857142857142857,0.7692307692307693,0.8058823529411765,13,29,53,24,0.61627197265625
2,1,0.3,1,0.1,1.5,0.08,55,20,81,15,171,70,101,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.7953216374269005,13,29,53,27,0.610109806060791
2,1,0.3,1,0.1,2.0,0.03,55,8,85,15,163,70,93,0.873015873015873,0.7857142857142857,0.8270676691729324,0.8588957055214724,13,29,53,11,0.6075751781463623
2,1,0.3,1,0.1,2.0,0.05,55,25,105,15,200,70,130,0.6875,0.7857142857142857,0.7333333333333334,0.8,13,29,53,24,0.6866204738616943
2,1,0.3,1,0.1,2.0,0.08,55,26,108,15,204,70,134,0.6790123456790124,0.7857142857142857,0.728476821192053,0.7990196078431373,13,29,53,27,0.6584794521331787
2,1,0.3,1,0.2,1.0,0.03,32,0,63,38,133,70,63,1.0,0.45714285714285713,0.6274509803921569,0.7142857142857143,13,29,53,11,0.5400903224945068
2,1,0.3,1,0.2,1.0,0.05,32,1,69,38,140,70,70,0.9696969696969697,0.45714285714285713,0.6213592233009709,0.7214285714285714,13,29,53,24,0.5977756977081299
2,1,0.3,1,0.2,1.0,0.08,32,1,69,38,140,70,70,0.9696969696969697,0.45714285714285713,0.6213592233009709,0.7214285714285714,13,29,53,27,0.5957818031311035
2,1,0.3,1,0.2,1.5,0.03,32,0,79,38,149,70,79,1.0,0.45714285714285713,0.6274509803921569,0.7449664429530202,13,29,53,11,0.5521068572998047
2,1,0.3,1,0.2,1.5,0.05,32,1,99,38,170,70,100,0.9696969696969697,0.45714285714285713,0.6213592233009709,0.7705882352941177,13,29,53,24,0.612835168838501
2,1,0.3,1,0.2,1.5,0.08,32,1,100,38,171,70,101,0.9696969696969697,0.45714285714285713,0.6213592233009709,0.7719298245614035,13,29,53,27,0.6077992916107178
2,1,0.3,1,0.2,2.0,0.03,32,0,93,38,163,70,93,1.0,0.45714285714285713,0.6274509803921569,0.7668711656441718,13,29,53,11,0.6046168804168701
2,1,0.3,1,0.2,2.0,0.05,32,1,129,38,200,70,130,0.9696969696969697,0.45714285714285713,0.6213592233009709,0.805,13,29,53,24,0.6770212650299072
2,1,0.3,1,0.2,2.0,0.08,32,1,133,38,204,70,134,0.9696969696969697,0.45714285714285713,0.6213592233009709,0.8088235294117647,13,29,53,27,0.6834721565246582
2,1,0.3,1,0.3,1.0,0.03,19,0,63,51,133,70,63,1.0,0.2714285714285714,0.42696629213483145,0.6165413533834586,13,29,53,11,0.5328288078308105
2,1,0.3,1,0.3,1.0,0.05,19,0,70,51,140,70,70,1.0,0.2714285714285714,0.42696629213483145,0.6357142857142857,13,29,53,24,0.5674748420715332
2,1,0.3,1,0.3,1.0,0.08,19,0,70,51,140,70,70,1.0,0.2714285714285714,0.42696629213483145,0.6357142857142857,13,29,53,27,0.5483362674713135
2,1,0.3,1,0.3,1.5,0.03,19,0,79,51,149,70,79,1.0,0.2714285714285714,0.42696629213483145,0.6577181208053692,13,29,53,11,0.5602657794952393
2,1,0.3,1,0.3,1.5,0.05,19,0,100,51,170,70,100,1.0,0.2714285714285714,0.42696629213483145,0.7,13,29,53,24,0.6141014099121094
2,1,0.3,1,0.3,1.5,0.08,19,0,101,51,171,70,101,1.0,0.2714285714285714,0.42696629213483145,0.7017543859649122,13,29,53,27,0.6019890308380127
2,1,0.3,1,0.3,2.0,0.03,19,0,93,51,163,70,93,1.0,0.2714285714285714,0.42696629213483145,0.6871165644171779,13,29,53,11,0.6007084846496582
2,1,0.3,1,0.3,2.0,0.05,19,0,130,51,200,70,130,1.0,0.2714285714285714,0.42696629213483145,0.745,13,29,53,24,0.6866374015808105
2,1,0.3,1,0.3,2.0,0.08,19,0,134,51,204,70,134,1.0,0.2714285714285714,0.42696629213483145,0.75,13,29,53,27,0.6776010990142822
2,1,0.3,1,0.4,1.0,0.03,9,0,63,61,133,70,63,1.0,0.12857142857142856,0.22784810126582278,0.5413533834586466,13,29,53,11,0.5505161285400391
2,1,0.3,1,0.4,1.0,0.05,9,0,70,61,140,70,70,1.0,0.12857142857142856,0.22784810126582278,0.5642857142857143,13,29,53,24,0.5355267524719238
2,1,0.3,1,0.4,1.0,0.08,9,0,70,61,140,70,70,1.0,0.12857142857142856,0.22784810126582278,0.5642857142857143,13,29,53,27,0.5616974830627441
2,1,0.3,1,0.4,1.5,0.03,9,0,79,61,149,70,79,1.0,0.12857142857142856,0.22784810126582278,0.5906040268456376,13,29,53,11,0.6007270812988281
2,1,0.3,1,0.4,1.5,0.05,9,0,100,61,170,70,100,1.0,0.12857142857142856,0.22784810126582278,0.6411764705882353,13,29,53,24,0.6144635677337646
2,1,0.3,1,0.4,1.5,0.08,9,0,101,61,171,70,101,1.0,0.12857142857142856,0.22784810126582278,0.6432748538011696,13,29,53,27,0.6038258075714111
2,1,0.3,1,0.4,2.0,0.03,9,0,93,61,163,70,93,1.0,0.12857142857142856,0.22784810126582278,0.6257668711656442,13,29,53,11,0.6123955249786377
2,1,0.3,1,0.4,2.0,0.05,9,0,130,61,200,70,130,1.0,0.12857142857142856,0.22784810126582278,0.695,13,29,53,24,0.6864004135131836
2,1,0.3,1,0.4,2.0,0.08,9,0,134,61,204,70,134,1.0,0.12857142857142856,0.22784810126582278,0.7009803921568627,13,29,53,27,0.7128822803497314
2,1,0.3,1,0.5,1.0,0.03,1,0,63,69,133,70,63,1.0,0.014285714285714285,0.028169014084507043,0.48120300751879697,13,29,53,11,0.53472900390625
2,1,0.3,1,0.5,1.0,0.05,1,0,70,69,140,70,70,1.0,0.014285714285714285,0.028169014084507043,0.5071428571428571,13,29,53,24,0.6487219333648682
2,1,0.3,1,0.5,1.0,0.08,1,0,70,69,140,70,70,1.0,0.014285714285714285,0.028169014084507043,0.5071428571428571,13,29,53,27,0.5712461471557617
2,1,0.3,1,0.5,1.5,0.03,1,0,79,69,149,70,79,1.0,0.014285714285714285,0.028169014084507043,0.5369127516778524,13,29,53,11,0.564136266708374
2,1,0.3,1,0.5,1.5,0.05,1,0,100,69,170,70,100,1.0,0.014285714285714285,0.028169014084507043,0.5941176470588235,13,29,53,24,0.5972073078155518
2,1,0.3,1,0.5,1.5,0.08,1,0,101,69,171,70,101,1.0,0.014285714285714285,0.028169014084507043,0.5964912280701754,13,29,53,27,0.6460998058319092
2,1,0.3,1,0.5,2.0,0.03,1,0,93,69,163,70,93,1.0,0.014285714285714285,0.028169014084507043,0.5766871165644172,13,29,53,11,0.5730764865875244
2,1,0.3,1,0.5,2.0,0.05,1,0,130,69,200,70,130,1.0,0.014285714285714285,0.028169014084507043,0.655,13,29,53,24,0.6762442588806152
2,1,0.3,1,0.5,2.0,0.08,1,0,134,69,204,70,134,1.0,0.014285714285714285,0.028169014084507043,0.6617647058823529,13,29,53,27,0.6737499237060547
2,1,0.3,2,0.1,1.0,0.03,48,10,42,9,109,57,52,0.8275862068965517,0.8421052631578947,0.8347826086956522,0.8256880733944955,11,29,53,11,0.5133194923400879
2,1,0.3,2,0.1,1.0,0.05,48,25,32,9,114,57,57,0.6575342465753424,0.8421052631578947,0.7384615384615385,0.7017543859649122,11,29,53,24,0.5134224891662598
2,1,0.3,2,0.1,1.0,0.08,48,24,33,9,114,57,57,0.6666666666666666,0.8421052631578947,0.744186046511628,0.7105263157894737,11,29,53,27,0.5209832191467285
2,1,0.3,2,0.1,1.5,0.03,48,16,50,9,123,57,66,0.75,0.8421052631578947,0.7933884297520661,0.7967479674796748,11,29,53,11,0.5765717029571533
2,1,0.3,2,0.1,1.5,0.05,48,36,47,9,140,57,83,0.5714285714285714,0.8421052631578947,0.6808510638297872,0.6785714285714286,11,29,53,24,0.6669788360595703
2,1,0.3,2,0.1,1.5,0.08,48,36,47,9,140,57,83,0.5714285714285714,0.8421052631578947,0.6808510638297872,0.6785714285714286,11,29,53,27,0.6007566452026367
2,1,0.3,2,0.1,2.0,0.03,48,18,59,9,134,57,77,0.7272727272727273,0.8421052631578947,0.7804878048780488,0.7985074626865671,11,29,53,11,0.6138193607330322
2,1,0.3,2,0.1,2.0,0.05,48,47,61,9,165,57,108,0.5052631578947369,0.8421052631578947,0.631578947368421,0.6606060606060606,11,29,53,24,0.6210753917694092
2,1,0.3,2,0.1,2.0,0.08,48,46,64,9,167,57,110,0.5106382978723404,0.8421052631578947,0.6357615894039735,0.6706586826347305,11,29,53,27,0.610870361328125
2,1,0.3,2,0.2,1.0,0.03,25,6,46,32,109,57,52,0.8064516129032258,0.43859649122807015,0.5681818181818181,0.6513761467889908,11,29,53,11,0.49626851081848145
2,1,0.3,2,0.2,1.0,0.05,25,7,50,32,114,57,57,0.78125,0.43859649122807015,0.5617977528089887,0.6578947368421053,11,29,53,24,0.497938871383667
2,1,0.3,2,0.2,1.0,0.08,25,7,50,32,114,57,57,0.78125,0.43859649122807015,0.5617977528089887,0.6578947368421053,11,29,53,27,0.535773754119873
2,1,0.3,2,0.2,1.5,0.03,25,9,57,32,123,57,66,0.7352941176470589,0.43859649122807015,0.5494505494505495,0.6666666666666666,11,29,53,11,0.5524065494537354
2,1,0.3,2,0.2,1.5,0.05,25,11,72,32,140,57,83,0.6944444444444444,0.43859649122807015,0.5376344086021505,0.6928571428571428,11,29,53,24,0.5538384914398193
2,1,0.3,2,0.2,1.5,0.08,25,11,72,32,140,57,83,0.6944444444444444,0.43859649122807015,0.5376344086021505,0.6928571428571428,11,29,53,27,0.5827405452728271
2,1,0.3,2,0.2,2.0,0.03,25,9,68,32,134,57,77,0.7352941176470589,0.43859649122807015,0.5494505494505495,0.6940298507462687,11,29,53,11,0.583930492401123
2,1,0.3,2,0.2,2.0,0.05,25,15,93,32,165,57,108,0.625,0.43859649122807015,0.5154639175257731,0.7151515151515152,11,29,53,24,0.6004788875579834
2,1,0.3,2,0.2,2.0,0.08,25,14,96,32,167,57,110,0.6410256410256411,0.43859649122807015,0.5208333333333334,0.7245508982035929,11,29,53,27,0.6723537445068359
2,1,0.3,2,0.3,1.0,0.03,12,3,49,45,109,57,52,0.8,0.21052631578947367,0.3333333333333333,0.5596330275229358,11,29,53,11,0.549229621887207
2,1,0.3,2,0.3,1.0,0.05,12,0,57,45,114,57,57,1.0,0.21052631578947367,0.34782608695652173,0.6052631578947368,11,29,53,24,0.5147614479064941
2,1,0.3,2,0.3,1.0,0.08,12,0,57,45,114,57,57,1.0,0.21052631578947367,0.34782608695652173,0.6052631578947368,11,29,53,27,0.5055396556854248
2,1,0.3,2,0.3,1.5,0.03,12,4,62,45,123,57,66,0.75,0.21052631578947367,0.3287671232876712,0.6016260162601627,11,29,53,11,0.5418400764465332
2,1,0.3,2,0.3,1.5,0.05,12,3,80,45,140,57,83,0.8,0.21052631578947367,0.3333333333333333,0.6571428571428571,11,29,53,24,0.5850508213043213
2,1,0.3,2,0.3,1.5,0.08,12,3,80,45,140,57,83,0.8,0.21052631578947367,0.3333333333333333,0.6571428571428571,11,29,53,27,0.5763161182403564
2,1,0.3,2,0.3,2.0,0.03,12,4,73,45,134,57,77,0.75,0.21052631578947367,0.3287671232876712,0.6343283582089553,11,29,53,11,0.5391552448272705
2,1,0.3,2,0.3,2.0,0.05,12,5,103,45,165,57,108,0.7058823529411765,0.21052631578947367,0.3243243243243243,0.696969696969697,11,29,53,24,0.648531436920166
2,1,0.3,2,0.3,2.0,0.08,12,4,106,45,167,57,110,0.75,0.21052631578947367,0.3287671232876712,0.7065868263473054,11,29,53,27,0.6465775966644287
2,1,0.3,2,0.4,1.0,0.03,7,1,51,50,109,57,52,0.875,0.12280701754385964,0.2153846153846154,0.5321100917431193,11,29,53,11,0.486893892288208
2,1,0.3,2,0.4,1.0,0.05,7,0,57,50,114,57,57,1.0,0.12280701754385964,0.21875,0.5614035087719298,11,29,53,24,0.505598783493042
2,1,0.3,2,0.4,1.0,0.08,7,0,57,50,114,57,57,1.0,0.12280701754385964,0.21875,0.5614035087719298,11,29,53,27,0.5430595874786377
2,1,0.3,2,0.4,1.5,0.03,7,1,65,50,123,57,66,0.875,0.12280701754385964,0.2153846153846154,0.5853658536585366,11,29,53,11,0.528801441192627
2,1,0.3,2,0.4,1.5,0.05,7,3,80,50,140,57,83,0.7,0.12280701754385964,0.208955223880597,0.6214285714285714,11,29,53,24,0.5550777912139893
2,1,0.3,2,0.4,1.5,0.08,7,3,80,50,140,57,83,0.7,0.12280701754385964,0.208955223880597,0.6214285714285714,11,29,53,27,0.5675468444824219
2,1,0.3,2,0.4,2.0,0.03,7,1,76,50,134,57,77,0.875,0.12280701754385964,0.2153846153846154,0.6194029850746269,11,29,53,11,0.5937628746032715
2,1,0.3,2,0.4,2.0,0.05,7,3,105,50,165,57,108,0.7,0.12280701754385964,0.208955223880597,0.6787878787878788,11,29,53,24,0.6372992992401123
2,1,0.3,2,0.4,2.0,0.08,7,3,107,50,167,57,110,0.7,0.12280701754385964,0.208955223880597,0.6826347305389222,11,29,53,27,0.6153275966644287
2,1,0.3,2,0.5,1.0,0.03,3,0,52,54,109,57,52,1.0,0.05263157894736842,0.1,0.5045871559633027,11,29,53,11,0.5027108192443848
2,1,0.3,2,0.5,1.0,0.05,3,0,57,54,114,57,57,1.0,0.05263157894736842,0.1,0.5263157894736842,11,29,53,24,0.5300197601318359
2,1,0.3,2,0.5,1.0,0.08,3,0,57,54,114,57,57,1.0,0.05263157894736842,0.1,0.5263157894736842,11,29,53,27,0.5329306125640869
2,1,0.3,2,0.5,1.5,0.03,3,0,66,54,123,57,66,1.0,0.05263157894736842,0.1,0.5609756097560976,11,29,53,11,0.5162804126739502
2,1,0.3,2,0.5,1.5,0.05,3,0,83,54,140,57,83,1.0,0.05263157894736842,0.1,0.6142857142857143,11,29,53,24,0.5961577892303467
2,1,0.3,2,0.5,1.5,0.08,3,0,83,54,140,57,83,1.0,0.05263157894736842,0.1,0.6142857142857143,11,29,53,27,0.6230313777923584
2,1,0.3,2,0.5,2.0,0.03,3,0,77,54,134,57,77,1.0,0.05263157894736842,0.1,0.5970149253731343,11,29,53,11,0.5486905574798584
2,1,0.3,2,0.5,2.0,0.05,3,0,108,54,165,57,108,1.0,0.05263157894736842,0.1,0.6727272727272727,11,29,53,24,0.616356372833252
2,1,0.3,2,0.5,2.0,0.08,3,0,110,54,167,57,110,1.0,0.05263157894736842,0.1,0.6766467065868264,11,29,53,27,0.6313474178314209
2,1,0.3,3,0.1,1.0,0.03,45,27,16,1,89,46,43,0.625,0.9782608695652174,0.7627118644067797,0.6853932584269663,10,29,53,11,0.501168966293335
2,1,0.3,3,0.1,1.0,0.05,45,40,6,1,92,46,46,0.5294117647058824,0.9782608695652174,0.6870229007633587,0.5543478260869565,10,29,53,24,0.4608180522918701
2,1,0.3,3,0.1,1.0,0.08,45,41,5,1,92,46,46,0.5232558139534884,0.9782608695652174,0.6818181818181819,0.5434782608695652,10,29,53,27,0.48645925521850586
2,1,0.3,3,0.1,1.5,0.03,45,34,18,1,98,46,52,0.569620253164557,0.9782608695652174,0.7200000000000001,0.6428571428571429,10,29,53,11,0.4973127841949463
2,1,0.3,3,0.1,1.5,0.05,45,56,10,1,112,46,66,0.44554455445544555,0.9782608695652174,0.6122448979591837,0.49107142857142855,10,29,53,24,0.5553615093231201
2,1,0.3,3,0.1,1.5,0.08,45,54,12,1,112,46,66,0.45454545454545453,0.9782608695652174,0.6206896551724138,0.5089285714285714,10,29,53,27,0.5285842418670654
2,1,0.3,3,0.1,2.0,0.03,45,40,24,1,110,46,64,0.5294117647058824,0.9782608695652174,0.6870229007633587,0.6272727272727273,10,29,53,11,0.5230135917663574
2,1,0.3,3,0.1,2.0,0.05,45,71,17,1,134,46,88,0.3879310344827586,0.9782608695652174,0.5555555555555556,0.4626865671641791,10,29,53,24,0.5942950248718262
2,1,0.3,3,0.1,2.0,0.08,45,74,16,1,136,46,90,0.37815126050420167,0.9782608695652174,0.5454545454545455,0.4485294117647059,10,29,53,27,0.5571906566619873
2,1,0.3,3,0.2,1.0,0.03,39,13,30,7,89,46,43,0.75,0.8478260869565217,0.7959183673469389,0.7752808988764045,10,29,53,11,0.4463498592376709
2,1,0.3,3,0.2,1.0,0.05,39,24,22,7,92,46,46,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.6630434782608695,10,29,53,24,0.4511415958404541
2,1,0.3,3,0.2,1.0,0.08,39,24,22,7,92,46,46,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.6630434782608695,10,29,53,27,0.4660379886627197
2,1,0.3,3,0.2,1.5,0.03,39,18,34,7,98,46,52,0.6842105263157895,0.8478260869565217,0.7572815533980581,0.7448979591836735,10,29,53,11,0.47370362281799316
2,1,0.3,3,0.2,1.5,0.05,39,33,33,7,112,46,66,0.5416666666666666,0.8478260869565217,0.6610169491525423,0.6428571428571429,10,29,53,24,0.4937703609466553
2,1,0.3,3,0.2,1.5,0.08,39,32,34,7,112,46,66,0.5492957746478874,0.8478260869565217,0.6666666666666667,0.6517857142857143,10,29,53,27,0.4965019226074219
2,1,0.3,3,0.2,2.0,0.03,39,23,41,7,110,46,64,0.6290322580645161,0.8478260869565217,0.7222222222222221,0.7272727272727273,10,29,53,11,0.5039675235748291
2,1,0.3,3,0.2,2.0,0.05,39,41,47,7,134,46,88,0.4875,0.8478260869565217,0.619047619047619,0.6417910447761194,10,29,53,24,0.5507900714874268
2,1,0.3,3,0.2,2.0,0.08,39,43,47,7,136,46,90,0.47560975609756095,0.8478260869565217,0.609375,0.6323529411764706,10,29,53,27,0.5682744979858398
2,1,0.3,3,0.3,1.0,0.03,21,6,37,25,89,46,43,0.7777777777777778,0.45652173913043476,0.5753424657534246,0.651685393258427,10,29,53,11,0.45527172088623047
2,1,0.3,3,0.3,1.0,0.05,21,14,32,25,92,46,46,0.6,0.45652173913043476,0.5185185185185185,0.5760869565217391,10,29,53,24,0.4596238136291504
2,1,0.3,3,0.3,1.0,0.08,21,14,32,25,92,46,46,0.6,0.45652173913043476,0.5185185185185185,0.5760869565217391,10,29,53,27,0.4629232883453369
2,1,0.3,3,0.3,1.5,0.03,21,10,42,25,98,46,52,0.6774193548387096,0.45652173913043476,0.5454545454545454,0.6428571428571429,10,29,53,11,0.47128772735595703
2,1,0.3,3,0.3,1.5,0.05,21,17,49,25,112,46,66,0.5526315789473685,0.45652173913043476,0.5,0.625,10,29,53,24,0.49588775634765625
2,1,0.3,3,0.3,1.5,0.08,21,16,50,25,112,46,66,0.5675675675675675,0.45652173913043476,0.506024096385542,0.6339285714285714,10,29,53,27,0.5198345184326172
2,1,0.3,3,0.3,2.0,0.03,21,11,53,25,110,46,64,0.65625,0.45652173913043476,0.5384615384615383,0.6727272727272727,10,29,53,11,0.48133325576782227
2,1,0.3,3,0.3,2.0,0.05,21,22,66,25,134,46,88,0.4883720930232558,0.45652173913043476,0.47191011235955055,0.6492537313432836,10,29,53,24,0.5456569194793701
2,1,0.3,3,0.3,2.0,0.08,21,22,68,25,136,46,90,0.4883720930232558,0.45652173913043476,0.47191011235955055,0.6544117647058824,10,29,53,27,0.6169641017913818
2,1,0.3,3,0.4,1.0,0.03,12,3,40,34,89,46,43,0.8,0.2608695652173913,0.39344262295081966,0.5842696629213483,10,29,53,11,0.4556431770324707
2,1,0.3,3,0.4,1.0,0.05,12,3,43,34,92,46,46,0.8,0.2608695652173913,0.39344262295081966,0.5978260869565217,10,29,53,24,0.4496588706970215
2,1,0.3,3,0.4,1.0,0.08,12,3,43,34,92,46,46,0.8,0.2608695652173913,0.39344262295081966,0.5978260869565217,10,29,53,27,0.46706271171569824
2,1,0.3,3,0.4,1.5,0.03,12,6,46,34,98,46,52,0.6666666666666666,0.2608695652173913,0.37500000000000006,0.5918367346938775,10,29,53,11,0.4584782123565674
2,1,0.3,3,0.4,1.5,0.05,12,4,62,34,112,46,66,0.75,0.2608695652173913,0.3870967741935483,0.6607142857142857,10,29,53,24,0.5029740333557129
2,1,0.3,3,0.4,1.5,0.08,12,4,62,34,112,46,66,0.75,0.2608695652173913,0.3870967741935483,0.6607142857142857,10,29,53,27,0.4959681034088135
2,1,0.3,3,0.4,2.0,0.03,12,6,58,34,110,46,64,0.6666666666666666,0.2608695652173913,0.37500000000000006,0.6363636363636364,10,29,53,11,0.48633360862731934
2,1,0.3,3,0.4,2.0,0.05,12,7,81,34,134,46,88,0.631578947368421,0.2608695652173913,0.3692307692307692,0.6940298507462687,10,29,53,24,0.5380673408508301
2,1,0.3,3,0.4,2.0,0.08,12,7,83,34,136,46,90,0.631578947368421,0.2608695652173913,0.3692307692307692,0.6985294117647058,10,29,53,27,0.5671472549438477
2,1,0.3,3,0.5,1.0,0.03,6,1,42,40,89,46,43,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.5393258426966292,10,29,53,11,0.46395063400268555
2,1,0.3,3,0.5,1.0,0.05,6,1,45,40,92,46,46,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.5543478260869565,10,29,53,24,0.4741840362548828
2,1,0.3,3,0.5,1.0,0.08,6,1,45,40,92,46,46,0.8571428571428571,0.13043478260869565,0.22641509433962262,0.5543478260869565,10,29,53,27,0.47530293464660645
2,1,0.3,3,0.5,1.5,0.03,6,3,49,40,98,46,52,0.6666666666666666,0.13043478260869565,0.21818181818181817,0.5612244897959183,10,29,53,11,0.4614548683166504
2,1,0.3,3,0.5,1.5,0.05,6,2,64,40,112,46,66,0.75,0.13043478260869565,0.22222222222222218,0.625,10,29,53,24,0.5051803588867188
2,1,0.3,3,0.5,1.5,0.08,6,2,64,40,112,46,66,0.75,0.13043478260869565,0.22222222222222218,0.625,10,29,53,27,0.5059792995452881
2,1,0.3,3,0.5,2.0,0.03,6,3,61,40,110,46,64,0.6666666666666666,0.13043478260869565,0.21818181818181817,0.6090909090909091,10,29,53,11,0.4810450077056885
2,1,0.3,3,0.5,2.0,0.05,6,3,85,40,134,46,88,0.6666666666666666,0.13043478260869565,0.21818181818181817,0.6791044776119403,10,29,53,24,0.5457761287689209
2,1,0.3,3,0.5,2.0,0.08,6,4,86,40,136,46,90,0.6,0.13043478260869565,0.21428571428571427,0.6764705882352942,10,29,53,27,0.5505392551422119
2,1,0.3,4,0.1,1.0,0.03,36,25,10,0,71,36,35,0.5901639344262295,1.0,0.7422680412371134,0.647887323943662,7,29,53,11,0.41103053092956543
2,1,0.3,4,0.1,1.0,0.05,36,32,4,0,72,36,36,0.5294117647058824,1.0,0.6923076923076924,0.5555555555555556,7,29,53,24,0.40946412086486816
2,1,0.3,4,0.1,1.0,0.08,36,33,3,0,72,36,36,0.5217391304347826,1.0,0.6857142857142856,0.5416666666666666,7,29,53,27,0.4289829730987549
